connecting to db soups.sqlite
id,location_name,timestamp,soup
675,Heinz Avenue Hot Soups,2018-04-25 09:00:00,CHICKEN NOODLE SOUP
675,Heinz Avenue Hot Soups,2018-04-25 09:00:00,HOT & SOUR SOUP
675,Heinz Avenue Hot Soups,2018-04-25 09:00:00,LOUISIANA GUMBO
675,Heinz Avenue Hot Soups,2018-04-25 09:00:00,NEW ENGLAND CLAM CHOWDER
675,Heinz Avenue Hot Soups,2018-04-25 09:00:00,SPICY CURRY LENTIL SOUP
676,Oregon Street Hot Soups,2018-04-25 07:00:00,CHICKEN NOODLE SOUP
676,Oregon Street Hot Soups,2018-04-25 07:00:00,NEW ENGLAND CLAM CHOWDER
676,Oregon Street Hot Soups,2018-04-25 07:00:00,TOMATO BASIL SOUP
676,Oregon Street Hot Soups,2018-04-25 07:00:00,TUSCAN TOMATO SOUP
676,Oregon Street Hot Soups,2018-04-25 07:00:00,VEGAN CURRY LENTIL
676,Oregon Street Hot Soups,2018-04-25 07:00:00,VIETNAMESE RICE CHOWDER
677,Heinz Avenue Hot Soups,2018-04-25 09:00:00,BEEF BARLEY SOUP
677,Heinz Avenue Hot Soups,2018-04-25 09:00:00,CHICKEN NOODLE SOUP
677,Heinz Avenue Hot Soups,2018-04-25 09:00:00,HOT & SOUR SOUP
677,Heinz Avenue Hot Soups,2018-04-25 09:00:00,LOUISIANA GUMBO
677,Heinz Avenue Hot Soups,2018-04-25 09:00:00,NEW ENGLAND CLAM CHOWDER
677,Heinz Avenue Hot Soups,2018-04-25 09:00:00,SPICY CURRY LENTIL SOUP
678,Oregon Street Hot Soups,2018-04-25 07:00:00,CHICKEN NOODLE SOUP
678,Oregon Street Hot Soups,2018-04-25 07:00:00,NEW ENGLAND CLAM CHOWDER
678,Oregon Street Hot Soups,2018-04-25 07:00:00,TOMATO BASIL SOUP
678,Oregon Street Hot Soups,2018-04-25 07:00:00,TUSCAN TOMATO SOUP
678,Oregon Street Hot Soups,2018-04-25 07:00:00,VEGAN CURRY LENTIL
678,Oregon Street Hot Soups,2018-04-25 07:00:00,VIETNAMESE RICE CHOWDER
679,Heinz Avenue Hot Soups,2018-04-25 09:00:00,BEEF BARLEY SOUP
679,Heinz Avenue Hot Soups,2018-04-25 09:00:00,CHICKEN NOODLE SOUP
679,Heinz Avenue Hot Soups,2018-04-25 09:00:00,HOT & SOUR SOUP
679,Heinz Avenue Hot Soups,2018-04-25 09:00:00,LOUISIANA GUMBO
679,Heinz Avenue Hot Soups,2018-04-25 09:00:00,NEW ENGLAND CLAM CHOWDER
679,Heinz Avenue Hot Soups,2018-04-25 09:00:00,SPICY CURRY LENTIL SOUP
680,Oregon Street Hot Soups,2018-04-25 07:00:00,CHICKEN NOODLE SOUP
680,Oregon Street Hot Soups,2018-04-25 07:00:00,NEW ENGLAND CLAM CHOWDER
680,Oregon Street Hot Soups,2018-04-25 07:00:00,TOMATO BASIL SOUP
680,Oregon Street Hot Soups,2018-04-25 07:00:00,TUSCAN TOMATO SOUP
